ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,name
600809.SH,20231019,231.0,231.5,224.0,224.0,232.13,-8.13,-3.5023,57853.27,1307870.746,山西汾酒
600519.SH,20231019,1700.0,1700.03,1626.03,1630.0,1728.0,-98.0,-5.6713,73492.37,12146921.769,贵州茅台
002304.SZ,20231019,118.6,118.6,115.61,116.03,119.0,-2.97,-2.4958,64171.8,749003.457,洋河股份
000858.SZ,20231019,148.0,148.0,143.96,144.25,149.24,-4.99,-3.3436,217384.92,3161472.147,五粮液
000596.SZ,20231019,260.7,261.0,255.67,256.0,261.32,-5.32,-2.0358,9320.58,240207.64,古井贡酒
000568.SZ,20231019,202.01,203.0,197.0,197.81,204.21,-6.4,-3.134,86277.54,1717078.751,泸州老窖
600809.SH,20231020,221.77,226.79,221.5,223.41,224.0,-0.59,-0.2634,38978.23,873186.336,山西汾酒
600519.SH,20231020,1630.0,1655.0,1616.25,1645.0,1630.0,15.0,0.9202,45376.01,7421390.806,贵州茅台
002304.SZ,20231020,115.57,117.31,114.5,115.02,116.03,-1.01,-0.8705,52109.73,602697.981,洋河股份
000858.SZ,20231020,143.0,145.93,142.57,143.7,144.25,-0.55,-0.3813,133164.38,1920618.082,五粮液
000596.SZ,20231020,255.03,258.11,253.1,254.11,256.0,-1.89,-0.7383,7967.34,202977.783,古井贡酒
000568.SZ,20231020,196.92,200.5,196.22,197.0,197.81,-0.81,-0.4095,49154.78,974356.751,泸州老窖
600809.SH,20231023,222.0,227.52,221.29,225.6,223.41,2.19,0.9803,32299.87,725694.182,山西汾酒
600519.SH,20231023,1629.97,1660.0,1621.6,1643.98,1645.0,-1.02,-0.062,25234.23,4138279.588,贵州茅台
002304.SZ,20231023,114.98,116.99,114.23,115.13,115.02,0.11,0.0956,37716.7,434733.926,洋河股份
000858.SZ,20231023,143.64,145.81,142.4,143.75,143.7,0.05,0.0348,120292.29,1727517.066,五粮液
000596.SZ,20231023,254.11,259.65,251.6,252.84,254.11,-1.27,-0.4998,8154.77,207392.385,古井贡酒
000568.SZ,20231023,197.0,201.3,195.41,197.59,197.0,0.59,0.2995,50970.95,1006217.952,泸州老窖
600809.SH,20231024,225.6,232.99,224.23,230.08,225.6,4.48,1.9858,46121.02,1056694.978,山西汾酒
600519.SH,20231024,1648.0,1653.36,1621.21,1642.95,1643.98,-1.03,-0.0627,29861.46,4894807.617,贵州茅台
002304.SZ,20231024,115.6,117.38,114.9,116.45,115.13,1.32,1.1465,40559.36,471198.987,洋河股份
000858.SZ,20231024,143.76,144.99,141.7,144.05,143.75,0.3,0.2087,167073.89,2395874.813,五粮液
000596.SZ,20231024,253.38,259.5,251.0,257.95,252.84,5.11,2.021,13411.25,343236.311,古井贡酒
000568.SZ,20231024,197.7,200.77,195.22,198.8,197.59,1.21,0.6124,56499.12,1119484.536,泸州老窖
600809.SH,20231025,238.5,244.24,237.6,239.45,230.08,9.37,4.0725,68929.37,1657259.484,山西汾酒
600519.SH,20231025,1670.11,1698.0,1667.02,1677.5,1642.95,34.55,2.1029,36178.98,6075417.064,贵州茅台
002304.SZ,20231025,118.95,120.2,117.89,118.7,116.45,2.25,1.9322,55250.09,657394.304,洋河股份
000858.SZ,20231025,146.95,151.0,146.95,149.34,144.05,5.29,3.6723,254421.54,3792234.58,五粮液
000596.SZ,20231025,263.0,264.89,259.14,262.14,257.95,4.19,1.6243,11231.16,295178.264,古井贡酒
000568.SZ,20231025,208.0,208.44,204.05,206.05,198.8,7.25,3.6469,90214.55,1863232.031,泸州老窖
600809.SH,20231026,237.5,243.48,237.5,242.88,239.45,3.43,1.4324,39917.46,962056.711,山西汾酒
600519.SH,20231026,1667.0,1688.0,1662.01,1672.23,1677.5,-5.27,-0.3142,22386.35,3741418.874,贵州茅台
002304.SZ,20231026,117.9,120.0,117.7,119.84,118.7,1.14,0.9604,32825.6,390563.571,洋河股份
000858.SZ,20231026,148.0,151.2,147.8,151.05,149.34,1.71,1.145,146177.28,2187779.863,五粮液
000596.SZ,20231026,259.99,266.13,259.0,265.8,262.14,3.66,1.3962,8564.56,226187.188,古井贡酒
000568.SZ,20231026,205.57,207.25,203.5,206.06,206.05,0.01,0.0049,53738.54,1103055.292,泸州老窖
600809.SH,20231027,242.5,243.68,235.0,242.51,242.88,-0.37,-0.1523,68952.7,1660142.689,山西汾酒
600519.SH,20231027,1664.0,1691.88,1660.6,1676.71,1672.23,4.48,0.2679,34262.39,5754795.486,贵州茅台
002304.SZ,20231027,119.37,122.49,119.26,121.94,119.84,2.1,1.7523,46218.01,560335.09,洋河股份
000858.SZ,20231027,150.57,153.55,150.16,152.99,151.05,1.94,1.2843,170653.9,2603681.374,五粮液
000596.SZ,20231027,265.95,271.18,264.02,270.31,265.8,4.51,1.6968,8096.48,217872.701,古井贡酒
000568.SZ,20231027,206.0,209.88,205.2,208.96,206.06,2.9,1.4074,58516.74,1219325.754,泸州老窖
600809.SH,20231030,239.71,247.15,239.5,245.78,242.51,3.27,1.3484,59327.01,1444143.905,山西汾酒
600519.SH,20231030,1669.0,1688.88,1669.0,1681.0,1676.71,4.29,0.2559,24086.42,4050573.178,贵州茅台
002304.SZ,20231030,121.92,123.28,120.28,122.7,121.94,0.76,0.6233,41013.45,502326.306,洋河股份
000858.SZ,20231030,155.95,158.36,155.0,156.6,152.99,3.61,2.3596,274030.19,4289723.343,五粮液
000596.SZ,20231030,270.38,278.88,270.38,275.98,270.31,5.67,2.0976,11932.82,329188.283,古井贡酒
000568.SZ,20231030,209.6,212.0,208.91,211.16,208.96,2.2,1.0528,62112.47,1308985.576,泸州老窖
600809.SH,20231031,245.0,248.69,244.0,247.2,245.78,1.42,0.5778,31291.95,769531.844,山西汾酒
600519.SH,20231031,1680.0,1690.0,1667.85,1684.58,1681.0,3.58,0.213,19858.77,3335804.699,贵州茅台
002304.SZ,20231031,122.73,122.97,121.2,122.1,122.7,-0.6,-0.489,38536.55,469602.289,洋河股份
000858.SZ,20231031,157.5,157.65,155.02,156.0,156.6,-0.6,-0.3831,144978.63,2261223.857,五粮液
000596.SZ,20231031,277.5,280.4,273.73,279.02,275.98,3.04,1.1015,11187.06,309827.526,古井贡酒
000568.SZ,20231031,214.5,218.1,211.7,214.61,211.16,3.45,1.6338,72935.14,1560934.292,泸州老窖
600809.SH,20231101,259.0,262.0,251.01,251.01,247.2,3.81,1.5413,69160.4,1765983.187,山西汾酒
600519.SH,20231101,1850.0,1850.0,1773.79,1780.99,1684.58,96.41,5.7231,93143.08,16747292.689,贵州茅台
002304.SZ,20231101,127.0,127.68,121.8,121.9,122.1,-0.2,-0.1638,71276.94,879330.996,洋河股份
000858.SZ,20231101,166.0,167.28,160.0,160.0,156.0,4.0,2.5641,469346.02,7622902.568,五粮液
000596.SZ,20231101,290.0,294.98,280.0,280.4,279.02,1.38,0.4946,20252.83,575713.361,古井贡酒
000568.SZ,20231101,228.6,229.3,220.02,221.93,214.61,7.32,3.4108,139434.38,3126311.596,泸州老窖
600809.SH,20231102,255.25,255.25,245.8,246.73,251.01,-4.28,-1.7051,33635.57,834075.846,山西汾酒
600519.SH,20231102,1795.0,1795.0,1776.06,1779.5,1780.99,-1.49,-0.0837,27907.64,4982090.753,贵州茅台
002304.SZ,20231102,121.5,122.49,119.66,119.91,121.9,-1.99,-1.6325,49913.94,601762.033,洋河股份
000858.SZ,20231102,160.08,160.96,157.73,157.9,160.0,-2.1,-1.3125,165131.68,2623333.602,五粮液
000596.SZ,20231102,280.41,281.25,273.5,275.0,280.4,-5.4,-1.9258,9803.83,270650.598,古井贡酒
000568.SZ,20231102,222.0,224.8,218.44,218.44,221.93,-3.49,-1.5726,57708.67,1272176.688,泸州老窖
600809.SH,20231103,245.81,251.08,245.0,249.58,246.73,2.85,1.1551,25045.59,624103.777,山西汾酒
600519.SH,20231103,1780.0,1814.89,1774.0,1811.24,1779.5,31.74,1.7836,30176.0,5433116.881,贵州茅台
002304.SZ,20231103,119.8,121.75,119.51,121.11,119.91,1.2,1.0008,32686.93,395152.734,洋河股份
000858.SZ,20231103,157.9,160.0,157.66,159.67,157.9,1.77,1.121,138143.86,2200311.516,五粮液
000596.SZ,20231103,275.5,277.6,272.76,273.65,275.0,-1.35,-0.4909,10688.26,293737.337,古井贡酒
000568.SZ,20231103,218.02,222.0,217.03,221.28,218.44,2.84,1.3001,46084.5,1015519.605,泸州老窖
600809.SH,20231106,253.0,253.0,247.25,251.49,249.58,1.91,0.7653,37814.15,944772.583,山西汾酒
600519.SH,20231106,1820.0,1823.79,1801.12,1812.0,1811.24,0.76,0.042,25523.92,4624102.375,贵州茅台
002304.SZ,20231106,122.0,122.22,120.1,121.7,121.11,0.59,0.4872,40640.67,493440.711,洋河股份
000858.SZ,20231106,160.67,160.87,158.5,159.84,159.67,0.17,0.1065,137512.03,2192590.029,五粮液
000596.SZ,20231106,273.71,275.44,268.0,271.0,273.65,-2.65,-0.9684,14248.04,386728.349,古井贡酒
000568.SZ,20231106,222.0,224.8,218.56,220.6,221.28,-0.68,-0.3073,56062.72,1234491.458,泸州老窖
600809.SH,20231107,251.29,251.99,246.06,248.43,251.49,-3.06,-1.2167,28653.26,710989.485,山西汾酒
600519.SH,20231107,1805.0,1810.0,1784.08,1791.17,1812.0,-20.83,-1.1496,19581.59,3511590.028,贵州茅台
002304.SZ,20231107,121.3,121.88,120.67,121.18,121.7,-0.52,-0.4273,24345.87,294971.952,洋河股份
000858.SZ,20231107,159.3,159.9,158.0,159.31,159.84,-0.53,-0.3316,107303.64,1705482.356,五粮液
000596.SZ,20231107,269.5,269.98,266.0,268.75,271.0,-2.25,-0.8303,10045.86,269338.475,古井贡酒
000568.SZ,20231107,220.0,220.59,217.0,219.75,220.6,-0.85,-0.3853,39049.18,854089.095,泸州老窖
600809.SH,20231108,246.0,249.02,244.99,248.5,248.43,0.07,0.0282,30646.99,757092.248,山西汾酒
600519.SH,20231108,1784.05,1803.8,1782.87,1798.34,1791.17,7.17,0.4003,14545.67,2610041.959,贵州茅台
002304.SZ,20231108,120.84,121.64,120.01,120.66,121.18,-0.52,-0.4291,29220.27,353093.705,洋河股份
000858.SZ,20231108,158.5,159.78,157.57,158.63,159.31,-0.68,-0.4268,126463.03,2003995.988,五粮液
000596.SZ,20231108,267.0,268.98,265.48,267.0,268.75,-1.75,-0.6512,8055.79,215000.684,古井贡酒
000568.SZ,20231108,219.0,219.84,215.2,216.9,219.75,-2.85,-1.2969,65740.31,1425337.073,泸州老窖
600809.SH,20231109,248.3,248.89,245.35,248.45,248.5,-0.05,-0.0201,21677.43,536335.087,山西汾酒
600519.SH,20231109,1790.11,1799.0,1783.0,1794.11,1798.34,-4.23,-0.2352,12800.48,2291996.819,贵州茅台
002304.SZ,20231109,120.7,121.76,120.56,121.3,120.66,0.64,0.5304,26181.68,317483.839,洋河股份
000858.SZ,20231109,158.0,159.5,158.0,158.55,158.63,-0.08,-0.0504,91988.79,1458982.552,五粮液
000596.SZ,20231109,265.79,268.38,265.01,267.38,267.0,0.38,0.1423,7934.2,211717.647,古井贡酒
000568.SZ,20231109,216.0,217.63,214.5,215.73,216.9,-1.17,-0.5394,37102.49,800388.231,泸州老窖
600809.SH,20231110,247.16,247.98,243.2,244.3,248.45,-4.15,-1.6704,34688.35,847878.711,山西汾酒
600519.SH,20231110,1780.55,1788.0,1773.1,1775.84,1794.11,-18.27,-1.0183,16465.57,2928380.668,贵州茅台
002304.SZ,20231110,120.7,121.29,118.95,119.25,121.3,-2.05,-1.69,33916.53,405864.463,洋河股份
000858.SZ,20231110,157.5,158.28,156.5,156.9,158.55,-1.65,-1.0407,89630.8,1407108.917,五粮液
000596.SZ,20231110,266.39,267.19,263.5,266.37,267.38,-1.01,-0.3777,9761.82,258716.438,古井贡酒
000568.SZ,20231110,213.53,214.68,210.73,212.07,215.73,-3.66,-1.6966,49526.63,1049829.269,泸州老窖
600809.SH,20231113,244.0,244.59,238.33,240.6,244.3,-3.7,-1.5145,32267.66,775610.186,山西汾酒
600519.SH,20231113,1772.28,1784.88,1756.98,1764.0,1775.84,-11.84,-0.6667,18369.95,3244573.621,贵州茅台
002304.SZ,20231113,119.28,119.88,118.12,119.01,119.25,-0.24,-0.2013,28414.49,337295.871,洋河股份
000858.SZ,20231113,156.89,157.17,154.06,154.88,156.9,-2.02,-1.2874,125575.39,1948615.157,五粮液
000596.SZ,20231113,265.5,265.66,261.58,262.89,266.37,-3.48,-1.3065,8039.56,211244.962,古井贡酒
000568.SZ,20231113,212.87,212.99,207.37,209.21,212.07,-2.86,-1.3486,55594.36,1162975.445,泸州老窖
600809.SH,20231114,241.0,242.96,238.6,240.88,240.6,0.28,0.1164,22950.94,552077.193,山西汾酒
600519.SH,20231114,1764.0,1774.99,1760.01,1765.27,1764.0,1.27,0.072,12816.75,2263963.957,贵州茅台
002304.SZ,20231114,118.85,120.3,118.01,118.66,119.01,-0.35,-0.2941,34913.0,415062.055,洋河股份
000858.SZ,20231114,155.88,157.89,155.0,155.9,154.88,1.02,0.6586,112991.59,1764357.473,五粮液
000596.SZ,20231114,262.87,264.88,260.46,261.35,262.89,-1.54,-0.5858,8338.71,218772.728,古井贡酒
000568.SZ,20231114,208.82,210.5,208.32,209.58,209.21,0.37,0.1769,37568.05,787111.66,泸州老窖
600809.SH,20231115,243.0,243.5,240.5,242.51,240.88,1.63,0.6767,25332.42,613902.507,山西汾酒
600519.SH,20231115,1779.0,1782.89,1767.0,1772.93,1765.27,7.66,0.4339,18434.86,3271230.275,贵州茅台
002304.SZ,20231115,119.51,119.95,118.38,118.77,118.66,0.11,0.0927,42169.42,501694.519,洋河股份
000858.SZ,20231115,157.81,158.14,156.7,157.25,155.9,1.35,0.8659,101757.15,1601063.926,五粮液
000596.SZ,20231115,262.85,265.8,262.06,263.83,261.35,2.48,0.9489,9696.64,255913.208,古井贡酒
000568.SZ,20231115,213.0,214.0,210.88,211.9,209.58,2.32,1.107,54326.77,1153558.159,泸州老窖
600809.SH,20231116,241.8,242.98,237.0,238.0,242.51,-4.51,-1.8597,25187.76,601263.063,山西汾酒
600519.SH,20231116,1774.0,1776.0,1760.05,1760.05,1772.93,-12.88,-0.7265,12557.57,2215937.273,贵州茅台
002304.SZ,20231116,118.68,118.78,116.8,117.3,118.77,-1.47,-1.2377,42457.37,498639.001,洋河股份
000858.SZ,20231116,157.0,157.7,156.13,156.37,157.25,-0.88,-0.5596,70363.98,1102563.043,五粮液
000596.SZ,20231116,263.76,265.2,260.57,260.83,263.83,-3.0,-1.1371,5834.2,152962.299,古井贡酒
000568.SZ,20231116,211.92,213.18,209.8,210.64,211.9,-1.26,-0.5946,31512.83,665256.379,泸州老窖
600809.SH,20231117,236.2,237.85,233.0,235.98,238.0,-2.02,-0.8487,30434.44,714655.763,山西汾酒
600519.SH,20231117,1752.0,1759.0,1737.9,1753.42,1760.05,-6.63,-0.3767,21713.63,3793781.119,贵州茅台
002304.SZ,20231117,116.8,117.39,116.0,116.37,117.3,-0.93,-0.7928,34053.38,396599.936,洋河股份
000858.SZ,20231117,155.5,156.48,154.36,155.0,156.37,-1.37,-0.8761,84520.69,1309342.331,五粮液
000596.SZ,20231117,260.0,260.81,256.0,258.24,260.83,-2.59,-0.993,7989.81,205610.863,古井贡酒
000568.SZ,20231117,209.53,210.58,206.75,208.3,210.64,-2.34,-1.1109,46279.06,961691.181,泸州老窖
600809.SH,20231120,233.51,237.9,232.3,236.44,235.98,0.46,0.1949,25627.29,602868.845,山西汾酒
600519.SH,20231120,1755.0,1769.5,1736.66,1762.5,1753.42,9.08,0.5178,18608.04,3265514.01,贵州茅台
002304.SZ,20231120,116.53,117.63,115.69,117.2,116.37,0.83,0.7132,36073.69,421017.948,洋河股份
000858.SZ,20231120,154.99,155.94,153.6,154.4,155.0,-0.6,-0.3871,114859.28,1773729.316,五粮液
000596.SZ,20231120,258.2,263.55,255.6,259.85,258.24,1.61,0.6235,10574.75,274266.843,古井贡酒
000568.SZ,20231120,208.19,210.44,205.71,208.87,208.3,0.57,0.2736,41856.19,870587.356,泸州老窖
600809.SH,20231121,237.91,245.78,235.97,244.55,236.44,8.11,3.43,50105.62,1216082.221,山西汾酒
600519.SH,20231121,1783.42,1798.0,1770.1,1790.0,1762.5,27.5,1.5603,30098.45,5383107.81,贵州茅台
002304.SZ,20231121,117.7,120.15,117.22,119.61,117.2,2.41,2.0563,62004.55,738796.441,洋河股份
000858.SZ,20231121,155.0,156.64,153.25,155.3,154.4,0.9,0.5829,166976.98,2595787.144,五粮液
000596.SZ,20231121,260.0,264.48,257.52,262.9,259.85,3.05,1.1738,11363.02,298018.163,古井贡酒
000568.SZ,20231121,210.8,215.08,207.1,213.07,208.87,4.2,2.0108,72523.92,1543562.409,泸州老窖
600809.SH,20231122,243.94,246.09,241.7,242.89,244.55,-1.66,-0.6788,19278.46,468762.172,山西汾酒
600519.SH,20231122,1783.3,1794.35,1780.54,1781.51,1790.0,-8.49,-0.4743,12664.57,2263460.167,贵州茅台
002304.SZ,20231122,119.17,119.66,118.29,118.92,119.61,-0.69,-0.5769,27712.95,329932.066,洋河股份
000858.SZ,20231122,154.2,154.92,153.51,153.51,155.3,-1.79,-1.1526,86912.77,1338320.986,五粮液
000596.SZ,20231122,261.2,264.5,260.52,263.93,262.9,1.03,0.3918,6749.82,177709.279,古井贡酒
000568.SZ,20231122,211.49,213.43,210.1,210.75,213.07,-2.32,-1.0888,30300.51,640752.237,泸州老窖
600809.SH,20231123,242.12,242.99,237.28,240.34,242.89,-2.55,-1.0499,21851.02,522678.446,山西汾酒
600519.SH,20231123,1778.3,1788.0,1771.0,1786.0,1781.51,4.49,0.252,11549.64,2055272.193,贵州茅台
002304.SZ,20231123,118.91,118.91,117.84,118.72,118.92,-0.2,-0.1682,25915.27,306504.815,洋河股份
000858.SZ,20231123,153.0,153.45,151.85,153.07,153.51,-0.44,-0.2866,94576.01,1442390.954,五粮液
000596.SZ,20231123,263.05,263.9,259.5,261.5,263.93,-2.43,-0.9207,6131.3,160126.975,古井贡酒
000568.SZ,20231123,210.01,210.99,207.99,209.7,210.75,-1.05,-0.4982,35288.03,737628.527,泸州老窖
600809.SH,20231124,239.87,243.5,238.0,240.51,240.34,0.17,0.0707,17546.72,423373.902,山西汾酒
600519.SH,20231124,1789.0,1789.0,1775.0,1777.0,1786.0,-9.0,-0.5039,13085.4,2329345.658,贵州茅台
002304.SZ,20231124,118.35,119.17,118.0,118.3,118.72,-0.42,-0.3538,25909.94,306848.547,洋河股份
000858.SZ,20231124,152.9,153.88,152.31,153.23,153.07,0.16,0.1045,93095.48,1425448.392,五粮液
000596.SZ,20231124,261.0,262.5,258.6,260.45,261.5,-1.05,-0.4015,6076.0,158209.552,古井贡酒
000568.SZ,20231124,209.6,210.93,208.33,210.36,209.7,0.66,0.3147,34276.14,720189.859,泸州老窖
600809.SH,20231127,238.73,239.8,234.17,237.2,240.51,-3.31,-1.3762,29663.12,699988.422,山西汾酒
600519.SH,20231127,1773.3,1773.3,1755.0,1763.0,1777.0,-14.0,-0.7878,16260.74,2865075.217,贵州茅台
002304.SZ,20231127,118.0,118.25,115.78,116.5,118.3,-1.8,-1.5216,33735.13,392954.956,洋河股份
000858.SZ,20231127,152.79,152.8,148.89,149.25,153.23,-3.98,-2.5974,185269.59,2774364.092,五粮液
000596.SZ,20231127,258.35,259.09,253.5,255.75,260.45,-4.7,-1.8046,10104.25,258221.647,古井贡酒
000568.SZ,20231127,209.8,210.36,205.0,206.5,210.36,-3.86,-1.8349,51744.05,1068058.869,泸州老窖
600809.SH,20231128,237.98,238.5,232.08,233.99,237.2,-3.21,-1.3533,28283.57,662697.334,山西汾酒
600519.SH,20231128,1761.0,1773.88,1758.0,1769.04,1763.0,6.04,0.3426,14519.76,2562905.659,贵州茅台
002304.SZ,20231128,116.73,117.35,115.72,116.49,116.5,-0.01,-0.0086,29753.06,346014.1,洋河股份
000858.SZ,20231128,149.29,150.08,147.65,148.75,149.25,-0.5,-0.335,139103.16,2066506.936,五粮液
000596.SZ,20231128,254.0,258.5,253.81,256.55,255.75,0.8,0.3128,6787.4,173772.954,古井贡酒
000568.SZ,20231128,206.15,207.95,204.87,206.3,206.5,-0.2,-0.0969,44870.87,924359.432,泸州老窖
600809.SH,20231129,233.94,237.49,230.45,236.98,233.99,2.99,1.2778,30855.69,725044.449,山西汾酒
600519.SH,20231129,1768.0,1776.0,1758.0,1774.71,1769.04,5.67,0.3205,17149.33,3034175.614,贵州茅台
002304.SZ,20231129,116.33,116.74,115.16,115.63,116.49,-0.86,-0.7383,30830.17,356383.157,洋河股份
000858.SZ,20231129,148.58,148.6,146.9,148.3,148.75,-0.45,-0.3025,86484.76,1279519.709,五粮液
000596.SZ,20231129,255.5,256.49,252.36,254.59,256.55,-1.96,-0.764,5615.93,142558.35,古井贡酒
000568.SZ,20231129,206.25,206.49,201.9,205.35,206.3,-0.95,-0.4605,47630.99,973664.082,泸州老窖
600809.SH,20231130,237.98,239.9,235.66,238.86,236.98,1.88,0.7933,24158.51,575509.984,山西汾酒
600519.SH,20231130,1776.72,1794.76,1771.08,1791.5,1774.71,16.79,0.9461,21353.42,3817513.545,贵州茅台
002304.SZ,20231130,115.88,117.28,115.48,116.63,115.63,1.0,0.8648,33243.66,387268.92,洋河股份
000858.SZ,20231130,148.17,149.39,148.01,149.15,148.3,0.85,0.5732,106833.06,1591108.412,五粮液
000596.SZ,20231130,255.3,259.5,254.0,258.56,254.59,3.97,1.5594,7717.64,198829.435,古井贡酒
000568.SZ,20231130,206.0,208.0,204.78,207.5,205.35,2.15,1.047,39654.17,820926.404,泸州老窖
600809.SH,20231201,239.58,240.74,233.88,235.85,238.86,-3.01,-1.2602,36831.77,872807.838,山西汾酒
600519.SH,20231201,1789.31,1789.7,1748.0,1760.28,1791.5,-31.22,-1.7427,33051.31,5830850.111,贵州茅台
002304.SZ,20231201,116.63,116.9,114.8,115.9,116.63,-0.73,-0.6259,41736.56,483102.731,洋河股份
000858.SZ,20231201,149.0,149.0,146.01,147.21,149.15,-1.94,-1.3007,134303.75,1977001.207,五粮液
000596.SZ,20231201,258.57,259.49,253.2,253.39,258.56,-5.17,-1.9995,9052.1,231164.542,古井贡酒
000568.SZ,20231201,207.01,207.2,201.28,202.0,207.5,-5.5,-2.6506,73515.32,1492204.514,泸州老窖
600809.SH,20231204,235.0,235.0,228.78,229.0,235.85,-6.85,-2.9044,42908.24,990352.559,山西汾酒
600519.SH,20231204,1760.28,1761.83,1745.28,1750.71,1760.28,-9.57,-0.5437,18440.47,3233102.118,贵州茅台
002304.SZ,20231204,116.29,116.3,114.78,114.81,115.9,-1.09,-0.9405,34377.41,395460.64,洋河股份
000858.SZ,20231204,146.49,147.67,145.59,145.85,147.21,-1.36,-0.9239,106955.82,1565168.595,五粮液
000596.SZ,20231204,253.01,254.49,242.63,244.14,253.39,-9.25,-3.6505,20233.38,497326.957,古井贡酒
000568.SZ,20231204,202.06,202.2,197.12,198.43,202.0,-3.57,-1.7673,62227.5,1240686.652,泸州老窖
600809.SH,20231205,227.01,228.43,222.2,222.22,229.0,-6.78,-2.9607,37756.01,851063.119,山西汾酒
600519.SH,20231205,1748.78,1748.88,1708.02,1709.0,1750.71,-41.71,-2.3825,29903.01,5168983.317,贵州茅台
002304.SZ,20231205,114.69,114.83,111.22,111.55,114.81,-3.26,-2.8395,46841.56,531251.044,洋河股份
000858.SZ,20231205,145.5,145.83,142.24,142.67,145.85,-3.18,-2.1803,150411.03,2167619.335,五粮液
000596.SZ,20231205,242.61,243.5,238.19,238.6,244.14,-5.54,-2.2692,10825.51,260821.843,古井贡酒
000568.SZ,20231205,197.99,197.99,192.0,192.61,198.43,-5.82,-2.933,76842.63,1500961.556,泸州老窖
600809.SH,20231206,221.11,224.3,220.44,222.72,222.22,0.5,0.225,35628.24,792374.657,山西汾酒
600519.SH,20231206,1702.63,1719.47,1701.13,1703.0,1709.0,-6.0,-0.3511,23851.29,4078003.022,贵州茅台
002304.SZ,20231206,111.57,113.9,111.0,112.7,111.55,1.15,1.0309,41897.35,473067.279,洋河股份
000858.SZ,20231206,142.6,145.2,141.66,144.1,142.67,1.43,1.0023,144742.12,2081995.217,五粮液
000596.SZ,20231206,236.68,242.38,235.5,239.68,238.6,1.08,0.4526,15099.42,361008.327,古井贡酒
000568.SZ,20231206,191.84,194.4,191.11,191.47,192.61,-1.14,-0.5919,61043.18,1175702.07,泸州老窖
600809.SH,20231207,221.68,225.5,221.12,224.78,222.72,2.06,0.9249,40145.2,899166.309,山西汾酒
600519.SH,20231207,1704.0,1709.08,1687.3,1700.0,1703.0,-3.0,-0.1762,25041.5,4249170.906,贵州茅台
002304.SZ,20231207,112.81,113.25,111.2,112.89,112.7,0.19,0.1686,31527.02,353593.39,洋河股份
000858.SZ,20231207,144.1,144.27,141.5,142.52,144.1,-1.58,-1.0965,151070.94,2152755.582,五粮液
000596.SZ,20231207,239.68,240.8,235.71,238.66,239.68,-1.02,-0.4256,10882.8,259143.167,古井贡酒
000568.SZ,20231207,191.11,192.8,187.07,189.0,191.47,-2.47,-1.29,80641.1,1522027.054,泸州老窖
600809.SH,20231208,224.97,232.38,223.05,231.5,224.78,6.72,2.9896,44340.75,1016051.555,山西汾酒
600519.SH,20231208,1700.0,1708.84,1692.22,1704.92,1700.0,4.92,0.2894,26288.01,4474160.126,贵州茅台
002304.SZ,20231208,112.9,113.63,111.53,111.7,112.89,-1.19,-1.0541,46296.46,520194.282,洋河股份
000858.SZ,20231208,142.52,144.3,142.22,142.93,142.52,0.41,0.2877,144759.28,2075536.415,五粮液
000596.SZ,20231208,238.95,241.77,235.09,241.0,238.66,2.34,0.9805,15524.24,372432.319,古井贡酒
000568.SZ,20231208,188.36,192.23,188.1,190.0,189.0,1.0,0.5291,70395.03,1340264.681,泸州老窖
600809.SH,20231211,227.64,227.64,218.0,225.6,231.5,-5.9,-2.5486,75593.28,1685044.245,山西汾酒
600519.SH,20231211,1690.0,1704.0,1657.0,1698.0,1704.92,-6.92,-0.4059,36830.98,6172810.248,贵州茅台
002304.SZ,20231211,110.47,112.1,108.62,112.0,111.7,0.3,0.2686,62750.31,688762.325,洋河股份
000858.SZ,20231211,139.6,140.0,136.56,139.2,142.93,-3.73,-2.6097,323120.72,4465383.123,五粮液
000596.SZ,20231211,238.97,244.48,232.02,243.98,241.0,2.98,1.2365,22483.68,536905.412,古井贡酒
000568.SZ,20231211,183.0,184.0,174.03,181.55,190.0,-8.45,-4.4474,191060.23,3446298.04,泸州老窖
600809.SH,20231212,224.14,230.95,223.31,230.47,225.6,4.87,2.1587,43050.86,984166.944,山西汾酒
600519.SH,20231212,1687.6,1709.99,1684.0,1709.99,1698.0,11.99,0.7061,21010.66,3564305.866,贵州茅台
002304.SZ,20231212,111.68,113.5,111.38,113.36,112.0,1.36,1.2143,33232.0,375035.828,洋河股份
000858.SZ,20231212,138.0,139.68,137.73,139.3,139.2,0.1,0.0718,144022.67,2002700.042,五粮液
000596.SZ,20231212,243.55,245.66,242.13,243.75,243.98,-0.23,-0.0943,8518.95,207239.418,古井贡酒
000568.SZ,20231212,180.97,185.35,180.41,184.46,181.55,2.91,1.6029,106520.8,1951893.207,泸州老窖
600809.SH,20231213,230.47,230.47,221.88,222.0,230.47,-8.47,-3.6751,52260.55,1171784.483,山西汾酒
600519.SH,20231213,1705.22,1705.72,1657.08,1660.0,1709.99,-49.99,-2.9234,38788.7,6480807.5,贵州茅台
002304.SZ,20231213,113.0,113.0,109.0,109.3,113.36,-4.06,-3.5815,63519.01,702170.168,洋河股份
000858.SZ,20231213,138.6,138.68,133.58,133.78,139.3,-5.52,-3.9627,318645.8,4313281.476,五粮液
